ProductKey,CustomerKey,PromotionKey,CurrencyKey,SalesTerritoryKey,Sales Order Number,Sales Order Line Number,Order Quantity,Unit Price,Extended Amount,Unit Price Discount Pct,Discount Amount,Product Standard Cost,Total Product Cost,Sales Amount,Tax Amt,Freight,Customer PO Number,Temperature Key,OrderDateKey,ShipDateKey
478,21481,1,100,1,"SO65899",1,1,9.99,9.99,0,0,3.7363,3.7363,9.99,0.7992,0.2498,"","Northwest3",20230310,20230317
478,21495,1,100,1,"SO74114",1,1,9.99,9.99,0,0,3.7363,3.7363,9.99,0.7992,0.2498,"","Northwest6",20230630,20230707
478,21500,1,100,1,"SO52936",1,1,9.99,9.99,0,0,3.7363,3.7363,9.99,0.7992,0.2498,"","Northwest8",20220822,20220829
478,21574,1,100,1,"SO52632",1,1,9.99,9.99,0,0,3.7363,3.7363,9.99,0.7992,0.2498,"","Northwest8",20220816,20220823
478,21578,1,100,1,"SO64976",1,1,9.99,9.99,0,0,3.7363,3.7363,9.99,0.7992,0.2498,"","Northwest2",20230227,20230305
478,21579,1,100,1,"SO59360",1,1,9.99,9.99,0,0,3.7363,3.7363,9.99,0.7992,0.2498,"","Northwest12",20221205,20221212
478,21612,1,100,1,"SO62192",1,1,9.99,9.99,0,0,3.7363,3.7363,9.99,0.7992,0.2498,"","Northwest1",20230116,20230123
478,21616,1,100,1,"SO56351",1,1,9.99,9.99,0,0,3.7363,3.7363,9.99,0.7992,0.2498,"","Northwest10",20221019,20221026
478,21617,1,100,1,"SO74860",1,1,9.99,9.99,0,0,3.7363,3.7363,9.99,0.7992,0.2498,"","Northwest7",20230723,20230730
478,21623,1,100,1,"SO73278",1,1,9.99,9.99,0,0,3.7363,3.7363,9.99,0.7992,0.2498,"","Northwest6",20230619,20230626
478,21625,1,100,1,"SO64019",1,1,9.99,9.99,0,0,3.7363,3.7363,9.99,0.7992,0.2498,"","Northwest2",20230212,20230219
478,21626,1,100,1,"SO66165",1,1,9.99,9.99,0,0,3.7363,3.7363,9.99,0.7992,0.2498,"","Northwest3",20230314,20230321
478,21628,1,100,1,"SO65762",1,1,9.99,9.99,0,0,3.7363,3.7363,9.99,0.7992,0.2498,"","Northwest3",20230308,20230315
478,21630,1,100,1,"SO52692",1,1,9.99,9.99,0,0,3.7363,3.7363,9.99,0.7992,0.2498,"","Northwest8",20220817,20220824
478,21633,1,100,1,"SO54900",1,1,9.99,9.99,0,0,3.7363,3.7363,9.99,0.7992,0.2498,"","Northwest9",20220924,20221001
478,21639,1,100,1,"SO64020",1,1,9.99,9.99,0,0,3.7363,3.7363,9.99,0.7992,0.2498,"","Northwest2",20230212,20230219
478,21689,1,100,1,"SO70690",1,1,9.99,9.99,0,0,3.7363,3.7363,9.99,0.7992,0.2498,"","Northwest5",20230516,20230523
478,21692,1,100,1,"SO61989",1,1,9.99,9.99,0,0,3.7363,3.7363,9.99,0.7992,0.2498,"","Northwest1",20230113,20230120
478,21696,1,100,1,"SO74167",1,1,9.99,9.99,0,0,3.7363,3.7363,9.99,0.7992,0.2498,"","Northwest7",20230701,20230708
478,21701,1,100,1,"SO59728",1,1,9.99,9.99,0,0,3.7363,3.7363,9.99,0.7992,0.2498,"","Northwest12",20221210,20221217
478,21706,1,100,1,"SO64815",1,1,9.99,9.99,0,0,3.7363,3.7363,9.99,0.7992,0.2498,"","Northwest2",20230224,20230302
478,21708,1,100,1,"SO63573",1,1,9.99,9.99,0,0,3.7363,3.7363,9.99,0.7992,0.2498,"","Northwest2",20230205,20230212
478,21714,1,100,1,"SO74286",1,1,9.99,9.99,0,0,3.7363,3.7363,9.99,0.7992,0.2498,"","Northwest7",20230705,20230712
478,21715,1,100,1,"SO52631",1,1,9.99,9.99,0,0,3.7363,3.7363,9.99,0.7992,0.2498,"","Northwest8",20220816,20220823
478,21716,1,100,1,"SO66042",1,1,9.99,9.99,0,0,3.7363,3.7363,9.99,0.7992,0.2498,"","Northwest3",20230312,20230319
478,21719,1,100,1,"SO69745",1,1,9.99,9.99,0,0,3.7363,3.7363,9.99,0.7992,0.2498,"","Northwest5",20230503,20230510
478,21721,1,100,1,"SO68297",1,1,9.99,9.99,0,0,3.7363,3.7363,9.99,0.7992,0.2498,"","Northwest4",20230415,20230422
478,21729,1,100,1,"SO67101",1,1,9.99,9.99,0,0,3.7363,3.7363,9.99,0.7992,0.2498,"","Northwest3",20230329,20230405
478,21733,1,100,1,"SO73132",1,1,9.99,9.99,0,0,3.7363,3.7363,9.99,0.7992,0.2498,"","Northwest6",20230617,20230624
478,21753,1,100,1,"SO57208",1,1,9.99,9.99,0,0,3.7363,3.7363,9.99,0.7992,0.2498,"","Northwest11",20221101,20221108
478,21754,1,100,1,"SO66456",1,1,9.99,9.99,0,0,3.7363,3.7363,9.99,0.7992,0.2498,"","Northwest3",20230319,20230326
478,21757,1,100,1,"SO74950",1,1,9.99,9.99,0,0,3.7363,3.7363,9.99,0.7992,0.2498,"","Northwest7",20230726,20230802
478,21758,1,100,1,"SO68295",1,1,9.99,9.99,0,0,3.7363,3.7363,9.99,0.7992,0.2498,"","Northwest4",20230415,20230422
478,21762,1,100,1,"SO52039",1,1,9.99,9.99,0,0,3.7363,3.7363,9.99,0.7992,0.2498,"","Northwest8",20220804,20220811
478,21763,1,100,1,"SO70776",1,1,9.99,9.99,0,0,3.7363,3.7363,9.99,0.7992,0.2498,"","Northwest5",20230517,20230524
478,21770,1,100,1,"SO62418",1,1,9.99,9.99,0,0,3.7363,3.7363,9.99,0.7992,0.2498,"","Northwest1",20230120,20230127
478,21772,1,100,1,"SO66796",1,1,9.99,9.99,0,0,3.7363,3.7363,9.99,0.7992,0.2498,"","Northwest3",20230324,20230331
478,21778,1,100,1,"SO68645",1,1,9.99,9.99,0,0,3.7363,3.7363,9.99,0.7992,0.2498,"","Northwest4",20230420,20230427
478,21782,1,100,1,"SO56923",1,1,9.99,9.99,0,0,3.7363,3.7363,9.99,0.7992,0.2498,"","Northwest10",20221030,20221106
478,21783,1,100,1,"SO53307",1,1,9.99,9.99,0,0,3.7363,3.7363,9.99,0.7992,0.2498,"","Northwest8",20220829,20220905
478,21784,1,100,1,"SO57979",1,1,9.99,9.99,0,0,3.7363,3.7363,9.99,0.7992,0.2498,"","Northwest11",20221115,20221122
478,21799,1,100,1,"SO63080",1,1,9.99,9.99,0,0,3.7363,3.7363,9.99,0.7992,0.2498,"","Northwest1",20230131,20230207
478,21814,1,100,1,"SO61876",1,1,9.99,9.99,0,0,3.7363,3.7363,9.99,0.7992,0.2498,"","Northwest1",20230111,20230118
478,21900,1,100,1,"SO59297",1,1,9.99,9.99,0,0,3.7363,3.7363,9.99,0.7992,0.2498,"","Northwest12",20221204,20221211
478,21905,1,100,1,"SO62359",1,1,9.99,9.99,0,0,3.7363,3.7363,9.99,0.7992,0.2498,"","Northwest1",20230119,20230126
478,21906,1,100,1,"SO64634",1,1,9.99,9.99,0,0,3.7363,3.7363,9.99,0.7992,0.2498,"","Northwest2",20230221,20230228
478,21908,1,100,1,"SO64082",1,1,9.99,9.99,0,0,3.7363,3.7363,9.99,0.7992,0.2498,"","Northwest2",20230213,20230220
478,21935,1,100,1,"SO74288",1,1,9.99,9.99,0,0,3.7363,3.7363,9.99,0.7992,0.2498,"","Northwest7",20230705,20230712
478,22007,1,100,1,"SO72745",1,1,9.99,9.99,0,0,3.7363,3.7363,9.99,0.7992,0.2498,"","Northwest6",20230612,20230619
478,22011,1,100,1,"SO71968",1,1,9.99,9.99,0,0,3.7363,3.7363,9.99,0.7992,0.2498,"","Northwest6",20230601,20230608
478,22051,1,100,1,"SO73670",1,1,9.99,9.99,0,0,3.7363,3.7363,9.99,0.7992,0.2498,"","Northwest6",20230624,20230701
478,22073,1,100,1,"SO58500",1,1,9.99,9.99,0,0,3.7363,3.7363,9.99,0.7992,0.2498,"","Northwest11",20221124,20221201
478,22339,1,100,1,"SO63376",1,1,9.99,9.99,0,0,3.7363,3.7363,9.99,0.7992,0.2498,"","Northwest2",20230202,20230209
478,22341,1,100,1,"SO75078",1,1,9.99,9.99,0,0,3.7363,3.7363,9.99,0.7992,0.2498,"","Northwest7",20230730,20230806
478,22351,1,100,1,"SO60476",1,1,9.99,9.99,0,0,3.7363,3.7363,9.99,0.7992,0.2498,"","Northwest12",20221221,20221228
478,22967,1,100,1,"SO64870",1,1,9.99,9.99,0,0,3.7363,3.7363,9.99,0.7992,0.2498,"","Northwest2",20230225,20230303
478,23248,1,100,1,"SO66592",1,1,9.99,9.99,0,0,3.7363,3.7363,9.99,0.7992,0.2498,"","Northwest3",20230321,20230328
478,23249,1,100,1,"SO52179",1,1,9.99,9.99,0,0,3.7363,3.7363,9.99,0.7992,0.2498,"","Northwest8",20220807,20220814
478,23250,1,100,1,"SO66968",1,1,9.99,9.99,0,0,3.7363,3.7363,9.99,0.7992,0.2498,"","Northwest3",20230327,20230403
478,23251,1,100,1,"SO54551",1,1,9.99,9.99,0,0,3.7363,3.7363,9.99,0.7992,0.2498,"","Northwest9",20220918,20220925
478,23259,1,100,1,"SO70479",1,1,9.99,9.99,0,0,3.7363,3.7363,9.99,0.7992,0.2498,"","Northwest5",20230513,20230520
478,23260,1,100,1,"SO68973",1,1,9.99,9.99,0,0,3.7363,3.7363,9.99,0.7992,0.2498,"","Northwest4",20230425,20230502
478,23262,1,100,1,"SO68296",1,1,9.99,9.99,0,0,3.7363,3.7363,9.99,0.7992,0.2498,"","Northwest4",20230415,20230422
478,23273,1,100,1,"SO75076",1,1,9.99,9.99,0,0,3.7363,3.7363,9.99,0.7992,0.2498,"","Northwest7",20230730,20230806
478,23274,1,100,1,"SO53417",1,1,9.99,9.99,0,0,3.7363,3.7363,9.99,0.7992,0.2498,"","Northwest8",20220831,20220907
478,23280,1,100,1,"SO57606",1,1,9.99,9.99,0,0,3.7363,3.7363,9.99,0.7992,0.2498,"","Northwest11",20221108,20221115
478,23517,1,100,1,"SO68755",1,1,9.99,9.99,0,0,3.7363,3.7363,9.99,0.7992,0.2498,"","Northwest4",20230422,20230429
596,13066,1,100,1,"SO54641",1,1,539.99,539.99,0,0,294.5797,294.5797,539.99,43.1992,13.4998,"","Northwest9",20220919,20220926
596,13067,1,100,1,"SO56995",1,1,539.99,539.99,0,0,294.5797,294.5797,539.99,43.1992,13.4998,"","Northwest10",20221031,20221107
597,13069,1,100,1,"SO55789",1,1,539.99,539.99,0,0,294.5797,294.5797,539.99,43.1992,13.4998,"","Northwest10",20221008,20221015
598,13704,1,100,1,"SO59686",1,1,539.99,539.99,0,0,294.5797,294.5797,539.99,43.1992,13.4998,"","Northwest12",20221209,20221216
596,13714,1,100,1,"SO63923",1,1,539.99,539.99,0,0,294.5797,294.5797,539.99,43.1992,13.4998,"","Northwest2",20230210,20230217
597,13721,1,100,1,"SO67454",1,1,539.99,539.99,0,0,294.5797,294.5797,539.99,43.1992,13.4998,"","Northwest4",20230402,20230409
598,14003,1,100,1,"SO67455",1,1,539.99,539.99,0,0,294.5797,294.5797,539.99,43.1992,13.4998,"","Northwest4",20230402,20230409
598,14022,1,100,1,"SO70130",1,1,539.99,539.99,0,0,294.5797,294.5797,539.99,43.1992,13.4998,"","Northwest5",20230508,20230515
597,14025,1,100,1,"SO72398",1,1,539.99,539.99,0,0,294.5797,294.5797,539.99,43.1992,13.4998,"","Northwest6",20230607,20230614
597,15562,1,100,1,"SO52004",1,1,539.99,539.99,0,0,294.5797,294.5797,539.99,43.1992,13.4998,"","Northwest8",20220803,20220810
599,15763,1,100,1,"SO54920",1,1,539.99,539.99,0,0,294.5797,294.5797,539.99,43.1992,13.4998,"","Northwest9",20220924,20221001
597,15827,1,100,1,"SO55128",1,1,539.99,539.99,0,0,294.5797,294.5797,539.99,43.1992,13.4998,"","Northwest9",20220928,20221005
599,15834,1,100,1,"SO54086",1,1,539.99,539.99,0,0,294.5797,294.5797,539.99,43.1992,13.4998,"","Northwest9",20220909,20220916
598,15860,1,100,1,"SO54571",1,1,539.99,539.99,0,0,294.5797,294.5797,539.99,43.1992,13.4998,"","Northwest9",20220918,20220925
600,15882,1,100,1,"SO56256",1,1,539.99,539.99,0,0,294.5797,294.5797,539.99,43.1992,13.4998,"","Northwest10",20221017,20221024
599,15892,1,100,1,"SO61012",1,1,539.99,539.99,0,0,294.5797,294.5797,539.99,43.1992,13.4998,"","Northwest12",20221229,20230105
599,15901,1,100,1,"SO59321",1,1,539.99,539.99,0,0,294.5797,294.5797,539.99,43.1992,13.4998,"","Northwest12",20221204,20221211
600,15994,1,100,1,"SO63337",1,1,539.99,539.99,0,0,294.5797,294.5797,539.99,43.1992,13.4998,"","Northwest2",20230201,20230208
597,16022,1,100,1,"SO63727",1,1,539.99,539.99,0,0,294.5797,294.5797,539.99,43.1992,13.4998,"","Northwest2",20230207,20230214
600,16068,1,100,1,"SO66616",1,1,539.99,539.99,0,0,294.5797,294.5797,539.99,43.1992,13.4998,"","Northwest3",20230321,20230328
598,16137,1,100,1,"SO70422",1,1,539.99,539.99,0,0,294.5797,294.5797,539.99,43.1992,13.4998,"","Northwest5",20230512,20230519
600,16142,1,100,1,"SO70210",1,1,539.99,539.99,0,0,294.5797,294.5797,539.99,43.1992,13.4998,"","Northwest5",20230509,20230516
599,16215,1,100,1,"SO73687",1,1,539.99,539.99,0,0,294.5797,294.5797,539.99,43.1992,13.4998,"","Northwest6",20230624,20230701
597,16229,1,100,1,"SO72545",1,1,539.99,539.99,0,0,294.5797,294.5797,539.99,43.1992,13.4998,"","Northwest6",20230609,20230616
599,18990,1,100,1,"SO52714",1,1,539.99,539.99,0,0,294.5797,294.5797,539.99,43.1992,13.4998,"","Northwest8",20220817,20220824
599,19412,1,100,1,"SO58276",1,1,539.99,539.99,0,0,294.5797,294.5797,539.99,43.1992,13.4998,"","Northwest11",20221120,20221127
597,19691,1,100,1,"SO59244",1,1,539.99,539.99,0,0,294.5797,294.5797,539.99,43.1992,13.4998,"","Northwest12",20221203,20221210
599,19706,1,100,1,"SO60926",1,1,539.99,539.99,0,0,294.5797,294.5797,539.99,43.1992,13.4998,"","Northwest12",20221228,20230104
597,19721,1,100,1,"SO62214",1,1,539.99,539.99,0,0,294.5797,294.5797,539.99,43.1992,13.4998,"","Northwest1",20230116,20230123
598,19738,1,100,1,"SO63336",1,1,539.99,539.99,0,0,294.5797,294.5797,539.99,43.1992,13.4998,"","Northwest2",20230201,20230208
596,19740,1,100,1,"SO63861",1,1,539.99,539.99,0,0,294.5797,294.5797,539.99,43.1992,13.4998,"","Northwest2",20230209,20230216
599,19813,1,100,1,"SO64885",1,1,539.99,539.99,0,0,294.5797,294.5797,539.99,43.1992,13.4998,"","Northwest2",20230225,20230303
600,19824,1,100,1,"SO65929",1,1,539.99,539.99,0,0,294.5797,294.5797,539.99,43.1992,13.4998,"","Northwest3",20230310,20230317
597,19838,1,100,1,"SO65665",1,1,539.99,539.99,0,0,294.5797,294.5797,539.99,43.1992,13.4998,"","Northwest3",20230306,20230313
600,19842,1,100,1,"SO69364",1,1,539.99,539.99,0,0,294.5797,294.5797,539.99,43.1992,13.4998,"","Northwest4",20230430,20230507
596,19845,1,100,1,"SO68186",1,1,539.99,539.99,0,0,294.5797,294.5797,539.99,43.1992,13.4998,"","Northwest4",20230413,20230420
597,20011,1,100,1,"SO73752",1,1,539.99,539.99,0,0,294.5797,294.5797,539.99,43.1992,13.4998,"","Northwest6",20230625,20230702
597,20013,1,100,1,"SO73755",1,1,539.99,539.99,0,0,294.5797,294.5797,539.99,43.1992,13.4998,"","Northwest6",20230625,20230702
605,16218,1,100,1,"SO51436",1,1,539.99,539.99,0,0,343.6496,343.6496,539.99,43.1992,13.4998,"","Northwest7",20220716,20220723
606,16221,1,100,1,"SO52834",1,1,539.99,539.99,0,0,343.6496,343.6496,539.99,43.1992,13.4998,"","Northwest8",20220819,20220826
584,16226,1,100,1,"SO53826",1,1,539.99,539.99,0,0,343.6496,343.6496,539.99,43.1992,13.4998,"","Northwest9",20220904,20220911
606,16354,1,100,1,"SO54142",1,1,539.99,539.99,0,0,343.6496,343.6496,539.99,43.1992,13.4998,"","Northwest9",20220910,20220917
604,16360,1,100,1,"SO53714",1,1,539.99,539.99,0,0,343.6496,343.6496,539.99,43.1992,13.4998,"","Northwest9",20220902,20220909
584,16500,1,100,1,"SO56536",1,1,539.99,539.99,0,0,343.6496,343.6496,539.99,43.1992,13.4998,"","Northwest10",20221022,20221029
584,17118,1,100,1,"SO58538",1,1,539.99,539.99,0,0,343.6496,343.6496,539.99,43.1992,13.4998,"","Northwest11",20221124,20221201
606,17124,1,100,1,"SO60109",1,1,539.99,539.99,0,0,343.6496,343.6496,539.99,43.1992,13.4998,"","Northwest12",20221215,20221222
604,17518,1,100,1,"SO60888",1,1,539.99,539.99,0,0,343.6496,343.6496,539.99,43.1992,13.4998,"","Northwest12",20221227,20230103
605,17557,1,100,1,"SO60824",1,1,539.99,539.99,0,0,343.6496,343.6496,539.99,43.1992,13.4998,"","Northwest12",20221226,20230102
605,17669,1,100,1,"SO60692",1,1,539.99,539.99,0,0,343.6496,343.6496,539.99,43.1992,13.4998,"","Northwest12",20221224,20221231
606,17672,1,100,1,"SO60111",1,1,539.99,539.99,0,0,343.6496,343.6496,539.99,43.1992,13.4998,"","Northwest12",20221215,20221222
584,18471,1,100,1,"SO62390",1,1,539.99,539.99,0,0,343.6496,343.6496,539.99,43.1992,13.4998,"","Northwest1",20230119,20230126
604,18475,1,100,1,"SO61534",1,1,539.99,539.99,0,0,343.6496,343.6496,539.99,43.1992,13.4998,"","Northwest1",20230105,20230112
604,18653,1,100,1,"SO65789",1,1,539.99,539.99,0,0,343.6496,343.6496,539.99,43.1992,13.4998,"","Northwest3",20230308,20230315
605,19204,1,100,1,"SO68459",1,1,539.99,539.99,0,0,343.6496,343.6496,539.99,43.1992,13.4998,"","Northwest4",20230417,20230424
606,19209,1,100,1,"SO69079",1,1,539.99,539.99,0,0,343.6496,343.6496,539.99,43.1992,13.4998,"","Northwest4",20230426,20230503
584,19803,1,100,1,"SO69080",1,1,539.99,539.99,0,0,343.6496,343.6496,539.99,43.1992,13.4998,"","Northwest4",20230426,20230503
605,20078,1,100,1,"SO71274",1,1,539.99,539.99,0,0,343.6496,343.6496,539.99,43.1992,13.4998,"","Northwest5",20230524,20230531
605,20749,1,100,1,"SO71986",1,1,539.99,539.99,0,0,343.6496,343.6496,539.99,43.1992,13.4998,"","Northwest6",20230601,20230608
604,20753,1,100,1,"SO73625",1,1,539.99,539.99,0,0,343.6496,343.6496,539.99,43.1992,13.4998,"","Northwest6",20230623,20230630
605,21439,1,100,1,"SO51332",1,1,539.99,539.99,0,0,343.6496,343.6496,539.99,43.1992,13.4998,"","Northwest7",20220710,20220717
606,21466,1,100,1,"SO51616",1,1,539.99,539.99,0,0,343.6496,343.6496,539.99,43.1992,13.4998,"","Northwest7",20220727,20220803
606,21576,1,100,1,"SO51655",1,1,539.99,539.99,0,0,343.6496,343.6496,539.99,43.1992,13.4998,"","Northwest7",20220729,20220805
605,21602,1,100,1,"SO52326",1,1,539.99,539.99,0,0,343.6496,343.6496,539.99,43.1992,13.4998,"","Northwest8",20220809,20220816
606,21603,1,100,1,"SO52208",1,1,539.99,539.99,0,0,343.6496,343.6496,539.99,43.1992,13.4998,"","Northwest8",20220807,20220814
584,21608,1,100,1,"SO53179",1,1,539.99,539.99,0,0,343.6496,343.6496,539.99,43.1992,13.4998,"","Northwest8",20220826,20220902
584,21647,1,100,1,"SO52570",1,1,539.99,539.99,0,0,343.6496,343.6496,539.99,43.1992,13.4998,"","Northwest8",20220814,20220821
606,21651,1,100,1,"SO54177",1,1,539.99,539.99,0,0,343.6496,343.6496,539.99,43.1992,13.4998,"","Northwest9",20220911,20220918
606,21942,1,100,1,"SO53869",1,1,539.99,539.99,0,0,343.6496,343.6496,539.99,43.1992,13.4998,"","Northwest9",20220905,20220912
605,22013,1,100,1,"SO73084",1,1,539.99,539.99,0,0,343.6496,343.6496,539.99,43.1992,13.4998,"","Northwest6",20230616,20230623
584,22016,1,100,1,"SO73927",1,1,539.99,539.99,0,0,343.6496,343.6496,539.99,43.1992,13.4998,"","Northwest6",20230627,20230704
604,22045,1,100,1,"SO56184",1,1,539.99,539.99,0,0,343.6496,343.6496,539.99,43.1992,13.4998,"","Northwest10",20221015,20221022
605,22046,1,100,1,"SO55730",1,1,539.99,539.99,0,0,343.6496,343.6496,539.99,43.1992,13.4998,"","Northwest10",20221007,20221014
604,22067,1,100,1,"SO56847",1,1,539.99,539.99,0,0,343.6496,343.6496,539.99,43.1992,13.4998,"","Northwest10",20221028,20221104
584,22074,1,100,1,"SO56952",1,1,539.99,539.99,0,0,343.6496,343.6496,539.99,43.1992,13.4998,"","Northwest10",20221030,20221106
605,22091,1,100,1,"SO56791",1,1,539.99,539.99,0,0,343.6496,343.6496,539.99,43.1992,13.4998,"","Northwest10",20221027,20221103
604,22092,1,100,1,"SO56119",1,1,539.99,539.99,0,0,343.6496,343.6496,539.99,43.1992,13.4998,"","Northwest10",20221014,20221021
606,22093,1,100,1,"SO58122",1,1,539.99,539.99,0,0,343.6496,343.6496,539.99,43.1992,13.4998,"","Northwest11",20221117,20221124
605,22094,1,100,1,"SO57680",1,1,539.99,539.99,0,0,343.6496,343.6496,539.99,43.1992,13.4998,"","Northwest11",20221109,20221116
606,22113,1,100,1,"SO58186",1,1,539.99,539.99,0,0,343.6496,343.6496,539.99,43.1992,13.4998,"","Northwest11",20221118,20221125
604,22115,1,100,1,"SO57629",1,1,539.99,539.99,0,0,343.6496,343.6496,539.99,43.1992,13.4998,"","Northwest11",20221108,20221115
604,22133,1,100,1,"SO58283",1,1,539.99,539.99,0,0,343.6496,343.6496,539.99,43.1992,13.4998,"","Northwest11",20221120,20221127
604,22135,1,100,1,"SO57589",1,1,539.99,539.99,0,0,343.6496,343.6496,539.99,43.1992,13.4998,"","Northwest11",20221107,20221114
605,22189,1,100,1,"SO60554",1,1,539.99,539.99,0,0,343.6496,343.6496,539.99,43.1992,13.4998,"","Northwest12",20221222,20221229
605,22225,1,100,1,"SO61020",1,1,539.99,539.99,0,0,343.6496,343.6496,539.99,43.1992,13.4998,"","Northwest12",20221229,20230105
584,22255,1,100,1,"SO60949",1,1,539.99,539.99,0,0,343.6496,343.6496,539.99,43.1992,13.4998,"","Northwest12",20221228,20230104
606,22259,1,100,1,"SO51371",1,1,539.99,539.99,0,0,343.6496,343.6496,539.99,43.1992,13.4998,"","Northwest7",20220712,20220719
584,22260,1,100,1,"SO51355",1,1,539.99,539.99,0,0,343.6496,343.6496,539.99,43.1992,13.4998,"","Northwest7",20220711,20220718
605,22274,1,100,1,"SO51584",1,1,539.99,539.99,0,0,343.6496,343.6496,539.99,43.1992,13.4998,"","Northwest7",20220725,20220801
605,22282,1,100,1,"SO52015",1,1,539.99,539.99,0,0,343.6496,343.6496,539.99,43.1992,13.4998,"","Northwest8",20220803,20220810
605,22288,1,100,1,"SO52402",1,1,539.99,539.99,0,0,343.6496,343.6496,539.99,43.1992,13.4998,"","Northwest8",20220811,20220818
605,22290,1,100,1,"SO59568",1,1,539.99,539.99,0,0,343.6496,343.6496,539.99,43.1992,13.4998,"","Northwest12",20221207,20221214
605,22300,1,100,1,"SO53178",1,1,539.99,539.99,0,0,343.6496,343.6496,539.99,43.1992,13.4998,"","Northwest8",20220826,20220902
606,22327,1,100,1,"SO52879",1,1,539.99,539.99,0,0,343.6496,343.6496,539.99,43.1992,13.4998,"","Northwest8",20220820,20220827
605,22328,1,100,1,"SO52459",1,1,539.99,539.99,0,0,343.6496,343.6496,539.99,43.1992,13.4998,"","Northwest8",20220812,20220819
604,22329,1,100,1,"SO53285",1,1,539.99,539.99,0,0,343.6496,343.6496,539.99,43.1992,13.4998,"","Northwest8",20220828,20220904
584,22334,1,100,1,"SO53239",1,1,539.99,539.99,0,0,343.6496,343.6496,539.99,43.1992,13.4998,"","Northwest8",20220827,20220903
606,22335,1,100,1,"SO54244",1,1,539.99,539.99,0,0,343.6496,343.6496,539.99,43.1992,13.4998,"","Northwest9",20220912,20220919
604,22368,1,100,1,"SO54871",1,1,539.99,539.99,0,0,343.6496,343.6496,539.99,43.1992,13.4998,"","Northwest9",20220923,20220930
584,22374,1,100,1,"SO55136",1,1,539.99,539.99,0,0,343.6496,343.6496,539.99,43.1992,13.4998,"","Northwest9",20220928,20221005
606,22543,1,100,1,"SO54763",1,1,539.99,539.99,0,0,343.6496,343.6496,539.99,43.1992,13.4998,"","Northwest9",20220921,20220928
605,22716,1,100,1,"SO62337",1,1,539.99,539.99,0,0,343.6496,343.6496,539.99,43.1992,13.4998,"","Northwest1",20230118,20230125
605,22717,1,100,1,"SO61850",1,1,539.99,539.99,0,0,343.6496,343.6496,539.99,43.1992,13.4998,"","Northwest1",20230110,20230117
604,22733,1,100,1,"SO61535",1,1,539.99,539.99,0,0,343.6496,343.6496,539.99,43.1992,13.4998,"","Northwest1",20230105,20230112
604,22749,1,100,1,"SO61964",1,1,539.99,539.99,0,0,343.6496,343.6496,539.99,43.1992,13.4998,"","Northwest1",20230112,20230119
606,22753,1,100,1,"SO63054",1,1,539.99,539.99,0,0,343.6496,343.6496,539.99,43.1992,13.4998,"","Northwest1",20230130,20230206
605,22758,1,100,1,"SO55675",1,1,539.99,539.99,0,0,343.6496,343.6496,539.99,43.1992,13.4998,"","Northwest10",20221006,20221013
605,22760,1,100,1,"SO56537",1,1,539.99,539.99,0,0,343.6496,343.6496,539.99,43.1992,13.4998,"","Northwest10",20221022,20221029
604,22864,1,100,1,"SO62684",1,1,539.99,539.99,0,0,343.6496,343.6496,539.99,43.1992,13.4998,"","Northwest1",20230124,20230131
584,22872,1,100,1,"SO62389",1,1,539.99,539.99,0,0,343.6496,343.6496,539.99,43.1992,13.4998,"","Northwest1",20230119,20230126
605,22874,1,100,1,"SO56589",1,1,539.99,539.99,0,0,343.6496,343.6496,539.99,43.1992,13.4998,"","Northwest10",20221023,20221030
604,22878,1,100,1,"SO55965",1,1,539.99,539.99,0,0,343.6496,343.6496,539.99,43.1992,13.4998,"","Northwest10",20221011,20221018
604,22880,1,100,1,"SO56904",1,1,539.99,539.99,0,0,343.6496,343.6496,539.99,43.1992,13.4998,"","Northwest10",20221029,20221105
604,22885,1,100,1,"SO55377",1,1,539.99,539.99,0,0,343.6496,343.6496,539.99,43.1992,13.4998,"","Northwest10",20221001,20221008
605,22888,1,100,1,"SO56846",1,1,539.99,539.99,0,0,343.6496,343.6496,539.99,43.1992,13.4998,"","Northwest10",20221028,20221104
604,22896,1,100,1,"SO55500",1,1,539.99,539.99,0,0,343.6496,343.6496,539.99,43.1992,13.4998,"","Northwest10",20221003,20221010
606,22897,1,100,1,"SO57681",1,1,539.99,539.99,0,0,343.6496,343.6496,539.99,43.1992,13.4998,"","Northwest11",20221109,20221116
606,22900,1,100,1,"SO58123",1,1,539.99,539.99,0,0,343.6496,343.6496,539.99,43.1992,13.4998,"","Northwest11",20221117,20221124
584,22972,1,100,1,"SO58824",1,1,539.99,539.99,0,0,343.6496,343.6496,539.99,43.1992,13.4998,"","Northwest11",20221129,20221206
584,22994,1,100,1,"SO65016",1,1,539.99,539.99,0,0,343.6496,343.6496,539.99,43.1992,13.4998,"","Northwest2",20230227,20230305
584,22997,1,100,1,"SO64516",1,1,539.99,539.99,0,0,343.6496,343.6496,539.99,43.1992,13.4998,"","Northwest2",20230219,20230226
604,23017,1,100,1,"SO64168",1,1,539.99,539.99,0,0,343.6496,343.6496,539.99,43.1992,13.4998,"","Northwest2",20230214,20230221
605,23018,1,100,1,"SO64782",1,1,539.99,539.99,0,0,343.6496,343.6496,539.99,43.1992,13.4998,"","Northwest2",20230223,20230301
